date,p,T,Tpot,Tdew,VPmax,VPact,VPdef
1/11/2020 1:40,1001.88,4.3,277.32,0.23,8.31,6.21,2.1
1/11/2020 1:50,1001.97,4.3,277.3,0.13,8.31,6.17,2.14
1/11/2020 2:00,1002.1,4.25,277.25,0.16,8.28,6.18,2.1
1/11/2020 2:10,1002.21,4.21,277.19,0.14,8.26,6.17,2.09
1/11/2020 2:20,1002.35,4.24,277.21,0.11,8.28,6.16,2.12
1/11/2020 2:30,1002.54,4.17,277.13,0.23,8.24,6.21,2.03
1/11/2020 2:40,1002.7,4.08,277.03,0.5,8.18,6.33,1.85
1/11/2020 2:50,1002.75,3.87,276.82,0.7,8.07,6.43,1.64
1/11/2020 3:00,1002.81,3.58,276.52,0.78,7.9,6.46,1.44
1/11/2020 3:10,1002.89,3.49,276.42,0.8,7.85,6.47,1.37
1/11/2020 3:20,1002.96,3.42,276.35,0.82,7.81,6.48,1.33
1/11/2020 3:30,1003.02,3.39,276.31,0.93,7.8,6.53,1.26
1/11/2020 3:40,1003.14,3.34,276.25,0.95,7.76,6.55,1.22
1/11/2020 3:50,1003.27,3.38,276.28,0.93,7.79,6.54,1.25
1/11/2020 4:00,1003.27,3.28,276.19,0.93,7.74,6.54,1.2
1/11/2020 4:10,1003.34,3.2,276.1,1.08,7.69,6.61,1.08
1/11/2020 4:20,1003.32,3.14,276.04,1.12,7.66,6.62,1.03
1/11/2020 4:30,1003.37,3.12,276.01,1.08,7.65,6.61,1.04
1/11/2020 4:40,1003.47,3.13,276.01,1.05,7.65,6.59,1.06
1/11/2020 4:50,1003.5,3.2,276.08,1,7.69,6.57,1.12
1/11/2020 5:00,1003.48,3.3,276.19,0.92,7.74,6.53,1.22
1/11/2020 5:10,1003.51,3.33,276.22,0.8,7.76,6.47,1.29
1/11/2020 5:20,1003.58,3.38,276.26,0.61,7.79,6.39,1.4
1/11/2020 5:30,1003.7,3.51,276.38,0.48,7.86,6.33,1.53
1/11/2020 5:40,1003.86,3.64,276.49,0.38,7.93,6.28,1.65
1/11/2020 5:50,1004.01,3.74,276.58,0.36,7.99,6.27,1.72
1/11/2020 6:00,1004.23,3.74,276.56,0.38,7.99,6.28,1.71
1/11/2020 6:10,1004.48,3.76,276.57,0.38,8,6.28,1.72
1/11/2020 6:20,1004.63,3.74,276.54,0.37,7.99,6.27,1.72
1/11/2020 6:30,1004.79,3.8,276.58,0.3,8.02,6.24,1.78
1/11/2020 6:40,1004.87,3.79,276.57,0.2,8.02,6.2,1.82
1/11/2020 6:50,1004.95,3.79,276.56,0.12,8.02,6.16,1.85
1/11/2020 7:00,1005.04,3.74,276.5,0.08,7.99,6.14,1.85
1/11/2020 7:10,1005.11,3.74,276.49,0.06,7.99,6.13,1.85
1/11/2020 7:20,1005.09,3.72,276.48,-0.01,7.98,6.1,1.87
1/11/2020 7:30,1005.1,3.68,276.44,-0.1,7.96,6.06,1.89
1/11/2020 7:40,1005.13,3.6,276.35,-0.24,7.91,6,1.91
1/11/2020 7:50,1005.14,3.47,276.22,-0.4,7.84,5.93,1.9
1/11/2020 8:00,1005.13,3.3,276.06,-0.52,7.75,5.88,1.87
1/11/2020 8:10,1005.1,3.16,275.92,-0.54,7.67,5.87,1.79
1/11/2020 8:20,1005.19,3.08,275.83,-0.6,7.62,5.85,1.78
1/11/2020 8:30,1005.26,3.07,275.81,-0.66,7.62,5.82,1.8
1/11/2020 8:40,1005.35,3.16,275.9,-0.79,7.67,5.77,1.9
1/11/2020 8:50,1005.48,3.26,275.99,-0.78,7.72,5.77,1.95
1/11/2020 9:00,1005.7,3.41,276.13,-0.69,7.81,5.81,2
1/11/2020 9:10,1005.74,3.53,276.24,-0.59,7.87,5.85,2.02
1/11/2020 9:20,1005.89,3.65,276.34,-0.54,7.94,5.87,2.06
1/11/2020 9:30,1006.08,3.71,276.39,-0.47,7.97,5.9,2.07
1/11/2020 9:40,1006.07,3.7,276.38,-0.41,7.97,5.93,2.04
1/11/2020 9:50,1006.19,3.68,276.35,-0.3,7.95,5.97,1.98
1/11/2020 10:00,1006.18,3.83,276.5,-0.2,8.04,6.02,2.02
1/11/2020 10:10,1006.38,3.92,276.58,-0.16,8.09,6.04,2.06
1/11/2020 10:20,1006.45,4,276.65,-0.05,8.14,6.09,2.05
1/11/2020 10:30,1006.48,3.99,276.64,-0.02,8.13,6.1,2.03
1/11/2020 10:40,1006.64,4.03,276.67,-0.09,8.15,6.07,2.09
1/11/2020 10:50,1006.83,4.34,276.96,0.11,8.33,6.16,2.17
1/11/2020 11:00,1007.01,4.54,277.14,0.17,8.45,6.19,2.26
1/11/2020 11:10,1007.21,4.86,277.45,-0.05,8.64,6.08,2.56
1/11/2020 11:20,1006.86,4.83,277.44,-0.57,8.62,5.86,2.77
1/11/2020 11:30,1006.64,4.88,277.51,-0.52,8.66,5.88,2.78
1/11/2020 11:40,1006.63,5.01,277.65,-0.64,8.74,5.83,2.91
1/11/2020 11:50,1006.73,5,277.63,-0.71,8.73,5.8,2.93
1/11/2020 12:00,1006.75,5.08,277.71,-0.58,8.78,5.85,2.93
1/11/2020 12:10,1006.68,4.91,277.54,-0.7,8.68,5.8,2.88
1/11/2020 12:20,1006.42,4.74,277.4,-1.29,8.57,5.56,3.02
1/11/2020 12:30,1006.22,5.04,277.7,-1.27,8.75,5.56,3.19
1/11/2020 12:40,1006.03,5.5,278.18,-1.08,9.04,5.65,3.39
1/11/2020 12:50,1005.91,5.06,277.75,-1.25,8.77,5.57,3.2
1/11/2020 13:00,1005.7,5.3,278.01,-1.01,8.91,5.67,3.24
1/11/2020 13:10,1005.57,5.69,278.4,-1.41,9.16,5.51,3.65
1/11/2020 13:20,1005.49,5.46,278.19,-1.37,9.02,5.52,3.49
1/11/2020 13:30,1005.38,5.68,278.41,-1.09,9.15,5.64,3.51
1/11/2020 13:40,1005.21,5.83,278.57,-0.97,9.25,5.69,3.56
1/11/2020 13:50,1005.1,5.59,278.34,-1.28,9.09,5.56,3.53
1/11/2020 14:00,1004.98,5.48,278.25,-1.3,9.03,5.55,3.47
1/11/2020 14:10,1004.87,5.42,278.19,-1.29,8.99,5.55,3.43
1/11/2020 14:20,1004.91,5.41,278.18,-1.32,8.98,5.54,3.44
1/11/2020 14:30,1005.03,5.38,278.14,-1.37,8.96,5.52,3.44
1/11/2020 14:40,1004.98,5.37,278.13,-1.41,8.96,5.51,3.45
1/11/2020 14:50,1004.98,5.38,278.14,-1.35,8.96,5.53,3.43
1/11/2020 15:00,1004.99,5.48,278.25,-1.16,9.03,5.61,3.42
1/11/2020 15:10,1004.81,5.59,278.37,-1.21,9.09,5.59,3.51
1/11/2020 15:20,1004.59,5.47,278.26,-1.31,9.02,5.55,3.47
1/11/2020 15:30,1004.48,5.35,278.16,-1.32,8.95,5.54,3.4
1/11/2020 15:40,1004.41,5.16,277.97,-1.18,8.83,5.6,3.23
1/11/2020 15:50,1004.29,4.89,277.71,-1.16,8.66,5.61,3.05
1/11/2020 16:00,1004.23,4.59,277.41,-1.3,8.48,5.55,2.93
1/11/2020 16:10,1004.13,4.33,277.16,-1.29,8.33,5.56,2.77
1/11/2020 16:20,1004.15,4.06,276.89,-1.32,8.17,5.54,2.63
1/11/2020 16:30,1004.06,3.93,276.77,-1.34,8.1,5.54,2.56
1/11/2020 16:40,1004.02,3.79,276.63,-1.35,8.02,5.53,2.49
1/11/2020 16:50,1004.03,3.58,276.42,-1.38,7.9,5.52,2.38
1/11/2020 17:00,1004.04,3.34,276.18,-1.44,7.76,5.5,2.27
1/11/2020 17:10,1004.06,3.18,276.02,-1.48,7.68,5.48,2.2
1/11/2020 17:20,1003.99,2.92,275.76,-1.5,7.54,5.47,2.06
1/11/2020 17:30,1003.98,2.69,275.54,-1.55,7.41,5.45,1.96
1/11/2020 17:40,1003.96,2.64,275.49,-1.56,7.39,5.45,1.94
1/11/2020 17:50,1003.97,2.45,275.3,-1.58,7.29,5.44,1.85
1/11/2020 18:00,1003.95,2.33,275.18,-1.63,7.23,5.42,1.81
1/11/2020 18:10,1004.04,2.3,275.14,-1.66,7.21,5.41,1.8
1/11/2020 18:20,1004.02,2.17,275.02,-1.69,7.15,5.4,1.75
1/11/2020 18:30,1003.95,1.96,274.8,-1.72,7.04,5.38,1.65
1/11/2020 18:40,1003.9,1.94,274.8,-1.75,7.03,5.37,1.66
1/11/2020 18:50,1003.81,1.81,274.67,-1.78,6.96,5.36,1.6
1/11/2020 19:00,1003.82,1.85,274.71,-1.77,6.98,5.36,1.62
1/11/2020 19:10,1003.77,1.88,274.75,-1.79,7,5.35,1.64
1/11/2020 19:20,1003.76,1.67,274.53,-1.79,6.89,5.35,1.54
1/11/2020 19:30,1003.67,1.51,274.38,-1.83,6.81,5.34,1.47
1/11/2020 19:40,1003.58,1.47,274.35,-1.79,6.79,5.35,1.44
1/11/2020 19:50,1003.54,1.45,274.34,-1.79,6.79,5.35,1.43
1/11/2020 20:00,1003.64,1.48,274.36,-1.82,6.8,5.34,1.46
1/11/2020 20:10,1003.66,1.53,274.41,-1.83,6.83,5.34,1.49
1/11/2020 20:20,1003.72,1.5,274.37,-1.9,6.81,5.31,1.5
1/11/2020 20:30,1003.68,1.4,274.28,-1.92,6.76,5.3,1.46
1/11/2020 20:40,1003.64,1.34,274.21,-1.94,6.73,5.3,1.43
1/11/2020 20:50,1003.41,1.29,274.18,-1.97,6.7,5.28,1.42
1/11/2020 21:00,1003.36,1.28,274.17,-2,6.7,5.27,1.43
1/11/2020 21:10,1003.23,1.35,274.25,-2.03,6.73,5.26,1.47
1/11/2020 21:20,1003.12,1.34,274.26,-2.07,6.73,5.24,1.49
1/11/2020 21:30,1003.02,1.16,274.08,-2.11,6.64,5.23,1.42
1/11/2020 21:40,1002.96,0.87,273.8,-2.17,6.51,5.21,1.3
1/11/2020 21:50,1002.82,0.72,273.66,-2.16,6.44,5.21,1.23
1/11/2020 22:00,1002.71,0.65,273.6,-2.19,6.4,5.2,1.2
1/11/2020 22:10,1002.63,0.6,273.56,-2.17,6.38,5.21,1.17
1/11/2020 22:20,1002.59,0.6,273.56,-2.17,6.38,5.21,1.17
1/11/2020 22:30,1002.56,0.6,273.56,-2.18,6.38,5.2,1.18
1/11/2020 22:40,1002.43,0.6,273.57,-2.22,6.38,5.19,1.19
1/11/2020 22:50,1002.34,0.48,273.45,-2.24,6.32,5.18,1.14
1/11/2020 23:00,1002.33,0.5,273.48,-2.22,6.34,5.19,1.15
1/11/2020 23:10,1002.36,0.39,273.37,-2.26,6.28,5.17,1.11
1/11/2020 23:20,1002.28,0.32,273.3,-2.25,6.25,5.18,1.08
1/11/2020 23:30,1002.18,0.27,273.26,-2.26,6.23,5.17,1.06
1/11/2020 23:40,1001.95,0.09,273.1,-2.32,6.15,5.15,1
1/11/2020 23:50,1001.85,-0.13,272.89,-2.35,6.05,5.14,0.91
1/12/2020 0:00,1001.69,-0.24,272.79,-2.38,6,5.13,0.88
1/12/2020 0:10,1001.64,-0.09,272.94,-2.25,6.07,5.18,0.89
1/12/2020 0:20,1001.49,0.15,273.19,-2.27,6.17,5.17,1.01
1/12/2020 0:30,1001.3,0.11,273.17,-2.32,6.16,5.15,1.01
1/12/2020 0:40,1001.25,0.08,273.14,-2.27,6.14,5.17,0.98
1/12/2020 0:50,1001.15,0.07,273.14,-2.38,6.14,5.13,1.01
1/12/2020 1:00,1001.01,0.02,273.1,-2.39,6.12,5.12,1
1/12/2020 1:10,1000.89,0.08,273.17,-2.42,6.14,5.11,1.03
1/12/2020 1:20,1000.72,0.04,273.14,-2.43,6.12,5.11,1.02
1/12/2020 1:30,1000.76,0.14,273.24,-2.36,6.17,5.13,1.04
1/12/2020 1:40,1000.8,0.35,273.45,-2.31,6.27,5.15,1.12
1/12/2020 1:50,1000.72,0.56,273.66,-2.26,6.36,5.17,1.19
1/12/2020 2:00,1000.71,0.67,273.78,-2.26,6.41,5.17,1.24
1/12/2020 2:10,1000.67,0.66,273.77,-2.26,6.41,5.17,1.24
1/12/2020 2:20,1000.52,0.53,273.65,-2.29,6.35,5.16,1.19
1/12/2020 2:30,1000.26,0.51,273.65,-2.25,6.34,5.17,1.17
1/12/2020 2:40,1000.25,0.46,273.6,-2.29,6.32,5.16,1.16
1/12/2020 2:50,1000.26,0.41,273.55,-2.27,6.29,5.17,1.13
1/12/2020 3:00,1000.16,0.23,273.38,-2.38,6.21,5.12,1.09
1/12/2020 3:10,1000.01,0.05,273.21,-2.41,6.13,5.11,1.02
1/12/2020 3:20,999.88,0.01,273.18,-2.42,6.11,5.11,1
1/12/2020 3:30,999.73,-0.04,273.14,-2.39,6.09,5.12,0.97
1/12/2020 3:40,999.64,-0.04,273.15,-2.37,6.09,5.13,0.96
1/12/2020 3:50,999.7,0.02,273.2,-2.35,6.11,5.14,0.98
1/12/2020 4:00,999.58,0.11,273.3,-2.37,6.16,5.13,1.03
1/12/2020 4:10,999.55,-0.13,273.06,-2.45,6.05,5.1,0.95
1/12/2020 4:20,999.57,0.07,273.26,-2.28,6.14,5.16,0.98
1/12/2020 4:30,999.52,0.27,273.47,-2.21,6.23,5.19,1.04
1/12/2020 4:40,999.51,0.3,273.5,-2.26,6.24,5.17,1.07
1/12/2020 4:50,999.46,0.31,273.51,-2.24,6.25,5.18,1.07
1/12/2020 5:00,999.37,0.46,273.67,-2.15,6.32,5.21,1.11
1/12/2020 5:10,999.29,0.45,273.67,-2.2,6.31,5.19,1.12
1/12/2020 5:20,999.17,0.44,273.66,-2.18,6.31,5.2,1.1
1/12/2020 5:30,999.13,0.37,273.6,-2.21,6.28,5.19,1.09
1/12/2020 5:40,999.11,0.28,273.51,-2.24,6.23,5.18,1.05
1/12/2020 5:50,999.02,0.24,273.47,-2.25,6.21,5.18,1.04
1/12/2020 6:00,998.92,0.26,273.5,-2.23,6.22,5.18,1.04
1/12/2020 6:10,998.85,0.39,273.64,-2.15,6.28,5.21,1.07
1/12/2020 6:20,998.8,0.43,273.69,-2.17,6.3,5.21,1.1
1/12/2020 6:30,998.77,0.42,273.68,-2.18,6.3,5.2,1.1
1/12/2020 6:40,998.64,0.45,273.71,-2.12,6.31,5.22,1.09
1/12/2020 6:50,998.63,0.46,273.73,-2.09,6.32,5.24,1.08
1/12/2020 7:00,998.69,0.62,273.88,-2,6.39,5.27,1.12
1/12/2020 7:10,998.54,0.58,273.86,-2.04,6.37,5.26,1.12
1/12/2020 7:20,998.55,0.46,273.73,-2.06,6.31,5.25,1.07
1/12/2020 7:30,998.52,0.53,273.81,-1.96,6.35,5.29,1.06
1/12/2020 7:40,998.58,0.65,273.92,-1.91,6.4,5.31,1.09
1/12/2020 7:50,998.5,0.58,273.86,-1.96,6.37,5.29,1.08
1/12/2020 8:00,998.32,0.45,273.74,-2,6.31,5.27,1.04
1/12/2020 8:10,998.3,0.28,273.58,-2.01,6.23,5.27,0.97
1/12/2020 8:20,998.23,0.25,273.55,-2.02,6.22,5.26,0.96
1/12/2020 8:30,998.17,0.19,273.5,-2,6.19,5.27,0.92
1/12/2020 8:40,998.12,0.23,273.54,-1.98,6.21,5.28,0.93
1/12/2020 8:50,998.1,0.51,273.82,-1.79,6.34,5.36,0.98
1/12/2020 9:00,998,0.89,274.21,-1.69,6.52,5.39,1.12
1/12/2020 9:10,997.92,1,274.32,-1.63,6.57,5.42,1.15
1/12/2020 9:20,997.78,1.08,274.42,-1.53,6.61,5.46,1.15
1/12/2020 9:30,997.82,1.42,274.75,-1.34,6.77,5.54,1.23
1/12/2020 9:40,997.83,1.79,275.12,-1.21,6.95,5.59,1.36
1/12/2020 9:50,997.72,1.94,275.28,-1.14,7.03,5.62,1.41
1/12/2020 10:00,997.72,1.94,275.28,-1.13,7.03,5.62,1.41
1/12/2020 10:10,997.69,2.03,275.37,-1.01,7.07,5.67,1.4
1/12/2020 10:20,997.64,2.39,275.74,-0.83,7.26,5.75,1.51
1/12/2020 10:30,997.54,2.71,276.06,-0.71,7.42,5.8,1.63
1/12/2020 10:40,997.41,2.95,276.31,-0.65,7.55,5.82,1.73
1/12/2020 10:50,997.33,3.32,276.7,-0.57,7.76,5.86,1.9
1/12/2020 11:00,997.22,3.64,277.02,-0.36,7.93,5.95,1.98
1/12/2020 11:10,997,3.95,277.35,-0.32,8.11,5.97,2.14
1/12/2020 11:20,996.71,4.31,277.73,-0.14,8.31,6.04,2.27
1/12/2020 11:30,996.43,4.51,277.95,-0.14,8.43,6.05,2.39
1/12/2020 11:40,996.25,4.48,277.93,-0.19,8.41,6.02,2.39
1/12/2020 11:50,995.93,4.82,278.31,-0.14,8.62,6.04,2.58
1/12/2020 12:00,995.91,5.29,278.78,-0.24,8.91,6,2.91
1/12/2020 12:10,995.88,5.47,278.96,-0.33,9.02,5.96,3.06
1/12/2020 12:20,995.97,5.53,279.01,-0.42,9.05,5.92,3.13
1/12/2020 12:30,995.83,5.66,279.15,-0.34,9.14,5.96,3.18
1/12/2020 12:40,995.72,5.08,278.58,-0.65,8.78,5.83,2.95
1/12/2020 12:50,995.79,4.67,278.17,-0.82,8.53,5.75,2.78
1/12/2020 13:00,995.74,4.5,278,-0.88,8.43,5.73,2.7
1/12/2020 13:10,995.67,4.33,277.83,-0.94,8.33,5.7,2.62
1/12/2020 13:20,995.72,4.29,277.79,-0.89,8.3,5.72,2.58
1/12/2020 13:30,995.65,4.19,277.7,-1,8.25,5.68,2.57
1/12/2020 13:40,995.59,4.13,277.64,-1.16,8.21,5.61,2.6
1/12/2020 13:50,995.46,4.13,277.65,-1.69,8.21,5.39,2.82
1/12/2020 14:00,995.64,3.96,277.47,-1.71,8.11,5.39,2.73
1/12/2020 14:10,995.77,3.77,277.26,-1.68,8,5.4,2.61
1/12/2020 14:20,995.95,3.67,277.15,-1.64,7.95,5.41,2.54
1/12/2020 14:30,995.94,3.65,277.13,-1.73,7.94,5.38,2.56
1/12/2020 14:40,995.92,3.6,277.08,-1.7,7.91,5.39,2.52
1/12/2020 14:50,995.83,3.42,276.91,-1.78,7.81,5.36,2.45
1/12/2020 15:00,995.96,3.33,276.81,-1.71,7.76,5.39,2.38
1/12/2020 15:10,995.86,3.21,276.7,-1.72,7.69,5.38,2.31
1/12/2020 15:20,996.08,3.25,276.72,-1.73,7.72,5.38,2.34
1/12/2020 15:30,996.07,3.6,277.07,-1.56,7.91,5.45,2.46
1/12/2020 15:40,995.99,3.53,277,-1.56,7.87,5.45,2.42
1/12/2020 15:50,996.02,3.21,276.69,-1.71,7.7,5.39,2.31
1/12/2020 16:00,996.12,2.93,276.4,-1.56,7.54,5.45,2.1
1/12/2020 16:10,996.03,2.8,276.27,-1.71,7.47,5.39,2.08
1/12/2020 16:20,995.94,2.72,276.2,-1.82,7.43,5.34,2.09
1/12/2020 16:30,995.96,2.59,276.07,-1.91,7.36,5.31,2.05
1/12/2020 16:40,995.86,2.46,275.95,-1.92,7.29,5.3,1.99
1/12/2020 16:50,995.81,2.44,275.93,-1.81,7.28,5.35,1.94
1/12/2020 17:00,995.83,2.49,275.98,-1.72,7.31,5.38,1.93
1/12/2020 17:10,995.82,2.62,276.11,-1.64,7.38,5.41,1.96
1/12/2020 17:20,995.67,2.6,276.1,-1.66,7.37,5.41,1.96
1/12/2020 17:30,995.72,2.53,276.03,-1.63,7.33,5.42,1.91
1/12/2020 17:40,995.9,2.52,276.01,-1.53,7.33,5.46,1.87
1/12/2020 17:50,996.19,2.67,276.13,-1.41,7.4,5.51,1.9
1/12/2020 18:00,996.34,2.74,276.19,-1.35,7.44,5.53,1.91
1/12/2020 18:10,996.28,2.81,276.27,-1.23,7.48,5.58,1.9
1/12/2020 18:20,996.29,2.94,276.39,-1.06,7.55,5.65,1.89
1/12/2020 18:30,996.27,3,276.45,-0.98,7.58,5.69,1.9
1/12/2020 18:40,996.3,3.19,276.64,-0.63,7.68,5.83,1.85
1/12/2020 18:50,996.2,3.38,276.85,-0.44,7.79,5.91,1.88
1/12/2020 19:00,996.22,3.39,276.85,-0.38,7.8,5.94,1.86
1/12/2020 19:10,996.37,3.47,276.91,-0.29,7.84,5.98,1.86
1/12/2020 19:20,996.43,3.38,276.83,-0.02,7.79,6.1,1.69
1/12/2020 19:30,996.47,3.22,276.66,0.15,7.7,6.18,1.52
1/12/2020 19:40,996.49,3.47,276.91,0.15,7.84,6.17,1.66
1/12/2020 19:50,996.49,3.65,277.09,0.13,7.94,6.17,1.77
1/12/2020 20:00,996.43,3.86,277.3,0.07,8.06,6.14,1.92
1/12/2020 20:10,996.65,3.94,277.36,0.05,8.1,6.13,1.97
1/12/2020 20:20,996.81,4,277.42,0.14,8.14,6.17,1.97
1/12/2020 20:30,996.53,4.12,277.56,0.2,8.21,6.2,2.01
1/12/2020 20:40,996.6,4.21,277.64,0.32,8.26,6.25,2.01
1/12/2020 20:50,996.67,4.16,277.58,0.32,8.23,6.25,1.97
1/12/2020 21:00,996.6,4.08,277.51,0.3,8.18,6.24,1.94
1/12/2020 21:10,996.4,4.03,277.48,0.31,8.16,6.25,1.91
1/12/2020 21:20,996.38,3.95,277.4,0.29,8.11,6.24,1.87
1/12/2020 21:30,996.44,3.82,277.26,0.25,8.03,6.22,1.82
1/12/2020 21:40,996.74,3.8,277.22,0.28,8.02,6.23,1.79
1/12/2020 21:50,996.86,3.79,277.2,0.28,8.02,6.24,1.78
1/12/2020 22:00,996.9,3.6,277.01,0.21,7.91,6.2,1.71
1/12/2020 22:10,996.84,3.54,276.95,0.24,7.88,6.21,1.66
1/12/2020 22:20,996.74,3.56,276.97,0.34,7.89,6.26,1.62
1/12/2020 22:30,996.66,3.62,277.04,0.4,7.92,6.29,1.63
1/12/2020 22:40,996.5,3.5,276.94,0.37,7.85,6.28,1.58
1/12/2020 22:50,996.47,3.45,276.89,0.4,7.83,6.29,1.54
1/12/2020 23:00,996.72,3.46,276.88,0.43,7.83,6.3,1.53
1/12/2020 23:10,997.07,3.38,276.77,0.44,7.79,6.31,1.48
1/12/2020 23:20,997.19,3.34,276.72,0.49,7.76,6.33,1.44
1/12/2020 23:30,997.28,3.38,276.75,0.51,7.79,6.34,1.45
1/12/2020 23:40,997.29,3.25,276.62,0.45,7.71,6.31,1.4
1/12/2020 23:50,997.36,3,276.37,0.33,7.58,6.25,1.33
1/13/2020 0:00,997.35,2.71,276.08,0.16,7.43,6.18,1.25
1/13/2020 0:10,997.27,2.51,275.89,0.13,7.32,6.16,1.16
1/13/2020 0:20,997.25,2.41,275.79,0.14,7.27,6.17,1.1
1/13/2020 0:30,997.31,2.47,275.84,0.23,7.3,6.21,1.09
1/13/2020 0:40,997.28,2.75,276.12,0.53,7.44,6.35,1.09
1/13/2020 0:50,997.2,3,276.39,0.61,7.58,6.38,1.2
1/13/2020 1:00,997.09,3.09,276.48,0.71,7.63,6.43,1.2
1/13/2020 1:10,997.1,3.13,276.52,0.75,7.65,6.45,1.2
1/13/2020 1:20,997.12,3.14,276.53,0.78,7.66,6.46,1.19
1/13/2020 1:30,997.13,3.21,276.6,0.86,7.69,6.5,1.19
1/13/2020 1:40,997.2,3.44,276.82,1,7.82,6.57,1.25
1/13/2020 1:50,997.21,3.49,276.87,1.02,7.85,6.58,1.27
1/13/2020 2:00,997.17,3.25,276.63,0.88,7.71,6.51,1.2
1/13/2020 2:10,997.21,3.3,276.68,0.98,7.74,6.56,1.18
1/13/2020 2:20,997.23,3.3,276.68,0.93,7.74,6.54,1.21
1/13/2020 2:30,997.27,3.18,276.55,0.91,7.68,6.52,1.15
1/13/2020 2:40,997.24,3.09,276.47,0.84,7.63,6.49,1.14
1/13/2020 2:50,997.18,2.9,276.28,0.84,7.52,6.49,1.03
1/13/2020 3:00,997.13,3.15,276.54,1.03,7.66,6.58,1.08
1/13/2020 3:10,997.07,3.4,276.79,1.32,7.8,6.72,1.08
1/13/2020 3:20,997.05,3.96,277.35,1.63,8.11,6.87,1.24
1/13/2020 3:30,997.04,4.35,277.75,1.81,8.34,6.96,1.38
1/13/2020 3:40,997.08,4.72,278.12,1.92,8.56,7.02,1.54
1/13/2020 3:50,997.06,4.82,278.22,1.87,8.62,6.99,1.63
1/13/2020 4:00,997.03,4.31,277.7,1.5,8.31,6.81,1.5
1/13/2020 4:10,997.06,3.76,277.16,1.32,8,6.72,1.28
1/13/2020 4:20,997.11,3.41,276.8,1.2,7.8,6.66,1.14
1/13/2020 4:30,997.13,3.34,276.73,1.25,7.77,6.69,1.08
1/13/2020 4:40,997.03,3.24,276.64,1.14,7.71,6.63,1.08
1/13/2020 4:50,996.82,2.94,276.35,0.96,7.55,6.55,1
1/13/2020 5:00,996.79,2.89,276.3,1.03,7.52,6.58,0.94
1/13/2020 5:10,996.86,3.02,276.43,1.12,7.59,6.63,0.96
1/13/2020 5:20,996.88,3.24,276.64,1.28,7.71,6.7,1.01
1/13/2020 5:30,996.88,3.45,276.86,1.34,7.83,6.73,1.1
1/13/2020 5:40,996.82,3.44,276.85,1.31,7.82,6.72,1.1
1/13/2020 5:50,996.72,3.38,276.8,1.27,7.79,6.7,1.09
1/13/2020 6:00,996.65,3.35,276.78,1.29,7.77,6.71,1.06
1/13/2020 6:10,996.69,3.24,276.66,1.2,7.71,6.66,1.05
1/13/2020 6:20,996.71,3.2,276.62,1.26,7.69,6.69,1
1/13/2020 6:30,996.74,3.2,276.62,1.24,7.69,6.68,1.01
1/13/2020 6:40,996.74,3.18,276.6,1.19,7.68,6.66,1.02
1/13/2020 6:50,996.69,3.19,276.61,1.19,7.68,6.66,1.02
1/13/2020 7:00,996.65,3.06,276.49,1.09,7.61,6.61,1.01
1/13/2020 7:10,996.62,3.04,276.46,1.12,7.6,6.63,0.97
1/13/2020 7:20,996.57,3.15,276.58,1.19,7.66,6.66,1
1/13/2020 7:30,996.49,3.32,276.76,1.24,7.76,6.68,1.07
1/13/2020 7:40,996.55,3.33,276.77,1.24,7.76,6.68,1.08
1/13/2020 7:50,996.46,3.34,276.78,1.28,7.76,6.7,1.06
1/13/2020 8:00,996.48,3.35,276.79,1.29,7.77,6.71,1.07
1/13/2020 8:10,996.45,3.17,276.62,1.2,7.68,6.66,1.01
1/13/2020 8:20,996.45,3.14,276.58,1.26,7.66,6.69,0.96
1/13/2020 8:30,996.45,3.2,276.64,1.3,7.69,6.71,0.98
1/13/2020 8:40,996.47,3.26,276.7,1.31,7.72,6.72,1
1/13/2020 8:50,996.4,3.42,276.87,1.51,7.81,6.81,1
1/13/2020 9:00,996.34,3.95,277.4,1.81,8.11,6.97,1.14
1/13/2020 9:10,996.28,4.26,277.72,1.89,8.29,7,1.28
1/13/2020 9:20,996.19,4.33,277.8,1.9,8.33,7.01,1.32
1/13/2020 9:30,996.24,4.27,277.73,1.82,8.3,6.97,1.33
1/13/2020 9:40,996.25,4.19,277.64,1.75,8.24,6.93,1.31
1/13/2020 9:50,996.23,3.88,277.34,1.53,8.07,6.83,1.24
1/13/2020 10:00,996.21,3.86,277.32,1.57,8.05,6.85,1.21
1/13/2020 10:10,996.24,3.92,277.38,1.64,8.09,6.88,1.21
1/13/2020 10:20,996.24,4.06,277.52,1.74,8.17,6.93,1.24
1/13/2020 10:30,996.18,4.15,277.61,1.85,8.22,6.98,1.24
1/13/2020 10:40,996.15,4.31,277.78,1.97,8.32,7.05,1.27
1/13/2020 10:50,996.13,4.56,278.03,2.09,8.47,7.1,1.36
1/13/2020 11:00,995.99,4.82,278.3,2.14,8.62,7.13,1.49
1/13/2020 11:10,995.78,4.99,278.49,2.1,8.72,7.11,1.61
1/13/2020 11:20,995.76,5,278.5,2.01,8.73,7.06,1.67
1/13/2020 11:30,995.76,4.96,278.46,2.1,8.7,7.11,1.59
1/13/2020 11:40,995.59,5.03,278.54,2.22,8.75,7.17,1.57
1/13/2020 11:50,995.48,5.15,278.67,2.21,8.82,7.16,1.66
